query,KEGG_id,KEGG_name,KEGG_formula,KEGG_pathway,KEGG_module,KEGG_brite,KEGG_enzyme,KEGG_reaction
Acetate,cpd:C00544,"Homogentisate;Homogentisic acid;2,5-Dihydroxyphenylacetic acid;2,5-Dihydroxyphenylacetate",C8H8O4,Ubiquinone and other terpenoid-quinone biosynthesis;Tyrosine metabolism;Styrene degradation;Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of cofactors,"Tyrosine degradation, tyrosine => homogentisate;Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol;Plastoquinone biosynthesis, homogentisate + solanesyl-PP => plastoquinol",NA,1.13.11.5;1.13.11.27;1.13.12.-;1.14.13.18;1.14.13.63;1.14.13.-;2.5.1.115;2.5.1.116;2.5.1.117;4.1.1.-,R02514 R02515 R02516 R02517 R02518 R02519 R02520 R02521;R05450 R07500 R08782 R10708
Acetate,cpd:C00548,"Phenyl acetate;Acetylphenol;Acetic acid,phenyl ester",C8H8O2,NA,NA,NA,3.1.1.2,R01241
Acetate,cpd:C00581,Guanidinoacetate;Guanidinoacetic acid;Glycocyamine;N-Amidinoglycine;Guanidoacetic acid,C3H7N3O2,"Glycine, serine and threonine metabolism;Arginine and proline metabolism;Metabolic pathways",Creatine pathway,NA,2.1.1.2;2.1.4.1;2.7.3.1;3.5.3.2,R00565 R00775 R01883 R02575
Acetate,cpd:C00642,4-Hydroxyphenylacetate;4-Hydroxyphenylacetic acid,C8H8O3,Tyrosine metabolism;Phenylalanine metabolism;Degradation of flavonoids;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,Dietary phytochemicals [br08012.html]; Flavonoids;  C00642,1.2.1.5;1.2.1.29;1.2.1.39;1.2.1.53;1.2.3.13;1.14.13.18;1.14.14.9;4.1.1.83;6.2.1.-,R00042 R02514 R02516 R02695 R02697 R02698 R02699 R06790;R07312 R13086
Acetate,cpd:C00719,"Betaine;Trimethylaminoacetate;Glycine betaine;N,N,N-Trimethylglycine;Trimethylammonioacetate",C5H11NO2,"Glycine, serine and threonine metabolism;Metabolic pathways;ABC transporters","Betaine biosynthesis, choline => betaine;Betaine metabolism, animals, betaine => glycine;Betaine degradation, bacteria, betaine => pyruvate","Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D07523)]; A ALIMENTARY TRACT AND METABOLISM;  A16 OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS;   A16A OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS;    A16AA Amino acids and derivatives;     A16AA06 Betaine;      D07523  Betaine (JAN) &lt;JP/US&gt;;USP drug classification [BR:br08302(D07523)]; Genetic, Enzyme, or Protein Disorder: Replacement, Modifiers, Treatment;  Betaine;   D07523  Betaine (JAN);Therapeutic category of drugs in Japan [BR:br08301(D07523)]; 3  Agents affecting metabolism;  39  Other agents affecting metabolism;   399  Miscellaneous;    3999  Others;     D07523  Betaine (JAN);Risk category of Japanese OTC drugs [BR:br08312(D07523)]; Third-class OTC drugs;  Inorganic and organic chemicals;   Betaine;    D07523  Betaine (JAN);New drug approvals in Europe [br08329.html(D07523)]; European public assessment reports (EPAR) authorised medicine;  D07523;New drug approvals in Japan [br08318.html(D07523)]; Drugs with new active ingredients;  D07523;New drug approvals in the USA, Europe and Japan [br08328.html(D07523)]; Approval dates by FDA, EMA and PMDA;  D07523",1.1.3.17;1.2.1.8;1.13.11.90;1.14.13.251;1.21.4.4;2.1.1.5;2.1.1.157;2.1.1.161;2.1.1.162;2.1.1.376,R02565 R02566 R02821 R07228 R07244 R08211 R08212 R10061;R10062 R12614 R12787 R13016
Acetate,cpd:C00849,Ethyl acetate,C4H8O2,NA,NA,NA,2.3.1.268;3.1.1.113,R11957 R12515
Acetate,cpd:C00954,Indole-3-acetate;Indole-3-acetic acid;(Indol-3-yl)acetate;Indoleacetate;Indoleacetic acid;(1H-indol-3-yl)acetate;IAA,C10H9NO2,Tryptophan metabolism;Biosynthesis of plant hormones;Metabolic pathways;Plant hormone signal transduction,NA,Phytochemical compounds [BR:br08003]; Alkaloids;  Alkaloids derived from tryptophan and anthranilic acid;   Indole alkaloids;    C00954  Indole-3-acetate;Pesticides [BR:br08007]; Pesticides;  Plant growth regulators;   Auxins;    C00954  Indole-3-acetate,1.2.1.3;1.2.3.7;1.13.11.-;1.14.11.-;1.14.13.168;1.14.13.235;2.1.1.278;2.4.1.121;2.5.1.-;3.5.1.4;3.5.1.134;3.5.1.-;3.5.5.1;4.1.1.115;6.2.1.75;6.3.2.20,R02678 R02681 R03092 R03093 R03094 R03095 R03096 R03097;R08609 R10181 R10452 R11730 R12303 R12501 R12513 R12968
Acetate,cpd:C01036,"4-Maleylacetoacetate;4-Maleylacetoacetic acid;(2Z)-4,6-Dioxooct-2-enedioic acid",C8H8O6,Tyrosine metabolism;Styrene degradation;Metabolic pathways;Microbial metabolism in diverse environments,"Tyrosine degradation, tyrosine => homogentisate","Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0117 Dicarboxylic acids;    C01036  (2Z)-4,6-Dioxooct-2-enedioic acid",1.13.11.5;5.2.1.2,R02519 R03181
Acetate,cpd:C01061,"4-Fumarylacetoacetate;4-Fumarylacetoacetic acid;Fumarylacetoacetate;(2E)-4,6-Dioxooct-2-enedioic acid",C8H8O6,Tyrosine metabolism;Styrene degradation;Metabolic pathways;Microbial metabolism in diverse environments,"Tyrosine degradation, tyrosine => homogentisate","Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0117 Dicarboxylic acids;    C01061  (2E)-4,6-Dioxooct-2-enedioic acid",3.7.1.2;5.2.1.2,R01364 R03181
Acetate,cpd:C01161,"3,4-Dihydroxyphenylacetate;3,4-Dihydroxyphenylacetic acid;Homoprotocatechuate",C8H8O4,Tyrosine metabolism;Degradation of flavonoids;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Dopaminergic synapse;Cocaine addiction;Amphetamine addiction;Alcoholism,"Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate",Dietary phytochemicals [br08012.html]; Flavonoids;  C01161,1.2.1.5;1.2.1.29;1.2.1.39;1.13.11.15;1.14.12.9;1.14.14.9;2.1.1.6,R02698 R03299 R03300 R03302 R03303 R03304 R03306 R13085
Acetate,cpd:C01278,"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate;5-Carboxy-2,5-dihydro-2-oxofuran-5-acetate;4-Carboxymuconolactone;gamma-Carboxymuconolactone",C7H6O6,Benzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,NA,4.1.1.44;5.5.1.2,R03307 R03470
Acetate,cpd:C01757,"Triacetate;3,5-Dioxo-hexanoic acid",C6H8O4,NA,NA,NA,3.1.1.38,R03702
Acetate,cpd:C01812,Haloacetate,C2H3O2X,NA,NA,NA,3.8.1.3,R02336
Acetate,cpd:C01857,Thioacetate;Thioacetic acid,C2H4OS,NA,NA,NA,2.3.1.10,R01850
Acetate,cpd:C01963,Tolylacetate;p-Cresyl acetate;p-Tolyacetate,C9H10O2,NA,NA,NA,NA,NA
Acetate,cpd:C01983,(R)-Mandelate;(R)-2-Hydroxy-2-phenylacetic acid;(R)-2-Hydroxy-2-phenylacetate;(R)-Mandelic acid,C8H8O3,Aminobenzoate degradation;Microbial metabolism in diverse environments,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; B BLOOD AND BLOOD FORMING ORGANS;  B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS;   B05C IRRIGATING SOLUTIONS;    B05CA Antiinfectives;     B05CA06 Mandelic acid;      C01983  (R)-Mandelate; J ANTIINFECTIVES FOR SYSTEMIC USE;  J01 ANTIBACTERIALS FOR SYSTEMIC USE;   J01X OTHER ANTIBACTERIALS;    J01XX Other antibacterials;     J01XX06 Mandelic acid;      C01983  (R)-Mandelate,1.1.1.379;3.5.1.86;5.1.2.2,R03790 R03791 R05783
Acetate,cpd:C01984,(S)-Mandelate;(S)-2-Hydroxy-2-phenylacetic acid;(S)-2-Hydroxy-2-phenylacetate;(S)-Mandelic acid,C8H8O3,Aminobenzoate degradation;Microbial metabolism in diverse environments,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; B BLOOD AND BLOOD FORMING ORGANS;  B05 BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS;   B05C IRRIGATING SOLUTIONS;    B05CA Antiinfectives;     B05CA06 Mandelic acid;      C01984  (S)-Mandelate; J ANTIINFECTIVES FOR SYSTEMIC USE;  J01 ANTIBACTERIALS FOR SYSTEMIC USE;   J01X OTHER ANTIBACTERIALS;    J01XX Other antibacterials;     J01XX06 Mandelic acid;      C01984  (S)-Mandelate,1.1.1.-;1.1.99.31;1.14.16.6;5.1.2.2,R03791 R03792 R03793 R03794 R07664
Acetate,cpd:C02137,alpha-Oxo-benzeneacetic acid;Benzoylformate;Benzoylformic acid;Phenylglyoxylic acid;Phenylglyoxylate;2-Oxo-2-phenylacetate,C8H6O3,Phenylalanine metabolism;Aminobenzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments,NA,NA,1.1.1.379;1.1.1.-;1.1.99.31;1.2.1.58;3.1.2.25;4.1.1.7,R01764 R02450 R03790 R03792 R03793 R07294 R07664
Acetate,cpd:C02181,Phenoxyacetate;Phenoxyacetic acid,C8H8O3,NA,NA,NA,NA,NA
Acetate,cpd:C02222,2-Maleylacetate;4-Oxohex-2-enedioate;Maleylacetate,C6H6O5,Chlorocyclohexane and chlorobenzene degradation;Benzoate degradation;Fluorobenzoate degradation;Aminobenzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,NA,1.2.1.61;1.3.1.32;1.13.11.37;3.1.1.45;3.1.1.92,R02988 R02989 R03891 R03892 R03893 R05236 R05355 R05420;R06838 R07781 R08120 R08121
Acetate,cpd:C02362,2-Oxosuccinamate;2-Oxosuccinamic acid;gamma-Aminooxaloacetate;Oxaloacetamide,C4H5NO4,"Alanine, aspartate and glutamate metabolism;Metabolic pathways",NA,NA,2.6.1.14;3.5.1.3,R00348 R01346
Acetate,cpd:C02595,Thien-2-ylacetate;2-Thiopheneacetic acid;2-Thienylacetic acid,C6H6O2S,NA,NA,NA,NA,NA
Acetate,cpd:C02752,Triacetate lactone;4-Hydroxy-6-methyl-2-pyrone,C6H6O3,NA,NA,NA,3.1.1.38,R03702 R06510
Acetate,cpd:C02821,Cortisol 21-acetate;Hydrocortisone acetate;Cortell,C23H32O6,NA,NA,"Lipids [BR:br08002]; ST  Sterol lipids;  ST02 Steroids;   ST0203 C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives;    C02821  Cortisol 21-acetate;Anatomical Therapeutic Chemical (ATC) classification [BR:br08303(D00165)]; A ALIMENTARY TRACT AND METABOLISM;  A01 STOMATOLOGICAL PREPARATIONS;   A01A STOMATOLOGICAL PREPARATIONS;    A01AC Corticosteroids for local oral treatment;     A01AC03 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;;  A07 ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS;   A07E INTESTINAL ANTIINFLAMMATORY AGENTS;    A07EA Corticosteroids acting locally;     A07EA02 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;; C CARDIOVASCULAR SYSTEM;  C05 VASOPROTECTIVES;   C05A AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE;    C05AA Corticosteroids;     C05AA01 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;; D DERMATOLOGICALS;  D07 CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS;   D07A CORTICOSTEROIDS, PLAIN;    D07AA Corticosteroids, weak (group I);     D07AA02 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;;   D07X CORTICOSTEROIDS, OTHER COMBINATIONS;    D07XA Corticosteroids, weak, other combinations;     D07XA01 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;; H SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS;  H02 CORTICOSTEROIDS FOR SYSTEMIC USE;   H02A CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN;    H02AB Glucocorticoids;     H02AB09 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;; S SENSORY ORGANS;  S01 OPHTHALMOLOGICALS;   S01B ANTIINFLAMMATORY AGENTS;    S01BA Corticosteroids, plain;     S01BA02 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;;   S01C ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION;    S01CB Corticosteroids/antiinfectives/mydriatics in combination;     S01CB03 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;;  S02 OTOLOGICALS;   S02B CORTICOSTEROIDS;    S02BA Corticosteroids;     S02BA01 Hydrocortisone;      D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;;USP drug classification [BR:br08302(D00165)]; Dermatological Agents;  Dermatitis and Pruitus Agents;   Glucocorticoids, Low Potency;    Hydrocortisone;     D00165  Hydrocortisone acetate (JP18/USP); Hormonal Agents, Stimulant/Replacement/Modifying (Adrenal);  Hydrocortisone;   D00165  Hydrocortisone acetate (JP18/USP); Inflammatory Bowel Disease Agents;  Glucocorticoids;   Hydrocortisone;    D00165  Hydrocortisone acetate (JP18/USP);Classification of Japanese OTC drugs [BR:br08313(D00165)]; Agents for  urogenital organs and anus;  30 Hemorrhoid drugs for external use;   D00165  Hydrocortisone acetate (JP18/USP); Agents for integumentary system;  57 Analgesic, antipruritic, astringent, and anti-inflammatory remedies (incl. gel patches);   D00165  Hydrocortisone acetate (JP18/USP);Risk category of Japanese OTC drugs [BR:br08312(D00165)]; Designated second-class OTC drugs;  Inorganic and organic chemicals;   Hydrocortisone acetate;    D00165  Hydrocortisone acetate (JP18/USP); Second-class OTC drugs;  Inorganic and organic chemicals;   Hydrocortisone acetate;    D00165  Hydrocortisone acetate (JP18/USP);Animal drugs in Japan [BR:br08331]; 95  Agents for external use;  953  Analgesics, anti-itchings, astringents and antiinflammatory agents;   9539  Other analgesics, anti-itchings, astringents and inflammatory agents;    C02821  Hydrocortisone acetate;Drug groups [BR:br08330(D00165)]; Anti-inflammatory;  DG01955  Corticosteroid;   DG02068  Glucocorticoid;    DG00012  Hydrocortisone;     D00165  Hydrocortisone acetate; Metabolizing enzyme substrate;  DG01633  CYP3A/CYP3A4 substrate;   DG00012  Hydrocortisone;    D00165  Hydrocortisone acetate;Drug classes [BR:br08332(D00165)]; Anti-inflammatory;  DG01955  Corticosteroid;   D00165  Hydrocortisone acetate;Target-based classification of drugs [BR:br08310(D00165)]; Nuclear receptors;  Estrogen like receptors;   3-Ketosteroid receptor;    NR3C1 (GR);     D00165  Hydrocortisone acetate (JP18/USP) &lt;US&gt;;Drugs listed in the Japanese Pharmacopoeia [BR:br08311(D00165)]; Chemicals;  D00165  Hydrocortisone acetate;Drug metabolizing enzymes and transporters [br08309.html(D00165)]; Drug metabolizing enzymes;  D00165;Rx-to-OTC switch list in the USA [br08315.html(D00165)]; D00165",2.3.1.27,R02837
Acetate,cpd:C02835,Imidazole-4-acetate;Imidazoleacetic acid;4-Imidazoleacetate,C5H6N2O2,Histidine metabolism;Metabolic pathways,NA,NA,1.2.1.3;1.14.13.5;6.3.4.8,R04065 R04066 R04068
Acetate,cpd:C02975,Ethyl 3-oxohexanoate;Ethyl butyrylacetate,C8H14O3,NA,NA,NA,1.1.1.279;1.1.1.280,R04105 R04106
Acetate,cpd:C03027,Testosterone acetate,C21H30O3,NA,NA,Lipids [BR:br08002]; ST  Sterol lipids;  ST02 Steroids;   ST0202 C19 steroids (androgens) and derivatives;    C03027  Testosterone acetate,1.14.13.54;1.14.99.4,R02210 R02212
Acetate,cpd:C03076,4-Bromophenylacetate;4-Bromophenylacetic acid,C8H7BrO2,NA,NA,NA,NA,NA
Acetate,cpd:C03077,4-Chlorophenylacetate;4-Chlorophenylacetic acid,C8H7ClO2,Tyrosine metabolism;Dioxin degradation;Microbial metabolism in diverse environments,NA,NA,1.14.12.9;3.5.5.5,R03306 R04140 R05473 R05474
Acetate,cpd:C03166,Phosphoguanidinoacetate;Guanidinoacetate phosphate,C3H8N3O5P,Arginine and proline metabolism;Metabolic pathways,NA,NA,2.7.3.1,R02575
Acetate,cpd:C03173,S-Methylthioglycolate;(Methylsulfanyl)acetic acid;(Methylthio)acetic acid;(Methylsulfanyl)acetate,C3H6O2S,NA,NA,NA,2.1.1.3,R04153
Acetate,cpd:C03198,(S)-4-Hydroxymandelate;(S)-2-Hydroxy-2-(4-hydroxyphenyl)acetate;L-4-Hydroxymandelate;L-p-Hydroxymandelate,C8H8O4,Monobactam biosynthesis;Aminobenzoate degradation;Biosynthesis of vancomycin group antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments,NA,NA,1.1.3.19;1.1.3.46;1.1.99.31;1.13.11.46;1.14.16.6;5.1.2.2,R02673 R03794 R04160 R04161 R06632 R06633
Acetate,cpd:C03214,2-Amino-3-oxobutanoate;2-Amino-acetoacetate,C4H7NO3,NA,NA,NA,NA,NA
Acetate,cpd:C03235,4-Hydroxypheoxyacetate,C8H8O4,NA,NA,NA,NA,NA
Acetate,cpd:C03392,Dimethylsulfonioacetate,C4H9O2S,NA,NA,NA,2.1.1.3,R04153
Acetate,cpd:C03500,Ethyl 3-oxobutanoate;Ethyl acetoacetate,C6H10O3,NA,NA,NA,NA,NA
Acetate,cpd:C03508,L-2-Amino-3-oxobutanoic acid;L-2-Amino-3-oxobutanoate;L-2-Amino-acetoacetate;(S)-2-Amino-3-oxobutanoic acid,C4H7NO3,"Glycine, serine and threonine metabolism;Metabolic pathways",NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0106 Oxo fatty acids;    C03508  L-2-Amino-3-oxobutanoic acid,1.1.1.103;1.1.1.381;2.3.1.29,R00371 R01465 R03758 R10851
Acetate,cpd:C03586,"2-Oxo-2,3-dihydrofuran-5-acetate;3-Oxoadipate enol-lactone;4,5-Dihydro-5-oxofuran-2-acetate;5-Oxo-4,5-dihydrofuran-2-acetate",C6H6O4,Benzoate degradation;Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds,"Catechol ortho-cleavage, catechol => 3-oxoadipate",NA,3.1.1.24;4.1.1.44;5.3.3.4,R02991 R03470 R04260 R06990
Acetate,cpd:C03590,4-Hydroxyphenylglyoxylate;4-Hydroxybenzoylformate;4-Hydroxyphenylglyoxylic acid;2-(4-Hydroxyphenyl)-2-oxoacetate,C8H6O4,Monobactam biosynthesis;Aminobenzoate degradation;Biosynthesis of vancomycin group antibiotics;Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments,NA,NA,1.1.3.46;1.1.99.31;2.6.1.72;2.6.1.103;4.1.1.7,R02672 R04160 R04234 R06626 R06633
Acetate,cpd:C03601,Chloramphenicol 3-acetate,C13H14Cl2N2O6,NA,NA,NA,2.3.1.28,R03065
Acetate,cpd:C03664,"2,4-Dichlorophenoxyacetate;2,4-Dichlorophenoxyacetic acid;2,4-D",C8H6Cl2O3,Chlorocyclohexane and chlorobenzene degradation;Microbial metabolism in diverse environments;Degradation of aromatic compounds,NA,"Endocrine disrupting compounds [BR:br08006]; Pesticides and herbicides;  Phenoxy herbicides;   C03664  2,4-Dichlorophenoxyacetate;Pesticides [BR:br08007]; Pesticides;  Herbicides;   Phenoxy herbicides;    C03664  2,4-Dichlorophenoxyacetate",1.14.11.-;1.97.1.-,R05419 R05505
Acetate,cpd:C03707,Monoterpenol acetate ester,C2H3O2R,NA,NA,NA,2.3.1.69,R03017
Acetate,cpd:C03716,Oxaloacetate 4-methyl ester,C5H6O5,NA,NA,NA,3.1.1.44,R01144
Acetate,cpd:C03768,4-Substituted phenylacetate,C8H7O2R,NA,NA,NA,NA,NA
Acetate,cpd:C03837,4-Methylumbelliferyl acetate,C12H10O4,NA,NA,NA,3.1.1.56,R04141
Acetate,cpd:C03981,2-Hydroxyethylenedicarboxylate;enol-Oxaloacetate;enol-Oxaloacetic acid;2-Hydroxybut-2-enedioic acid,C4H4O5,Pyruvate metabolism,NA,Lipids [BR:br08002]; FA  Fatty acyls;  FA01 Fatty Acids and Conjugates;   FA0117 Dicarboxylic acids;    C03981  2-Hydroxybut-2-enedioic acid,4.1.1.78;4.1.1.-;5.3.2.2,R00219 R00363 R04177
Acetate,cpd:C04105,"2,5-Dihydro-5-oxofuran-2-acetate;2-Oxo-2,5-dihydrofuran-5-acetate;Muconolactone;5-Oxo-2,5-dihydrofuran-2-acetate;4-Carboxymethyl-4-hydroxyisocrotonolactone",C6H6O4,NA,NA,NA,5.3.3.4;5.5.1.1,R03959 R04260
Acetate,cpd:C04437,1-(5-Phosphoribosyl)imidazole-4-acetate,C10H15N2O9P,Histidine metabolism,NA,Glycosides [BR:br08021]; N-glycosides;  C04437  1-(5-Phosphoribosyl)imidazole-4-acetate,6.3.4.8,R04068 R04479
Acetate,cpd:C04522,"2-Chloro-2,5-dihydro-5-oxofuran-2-acetate;5-Chloro-2,5-dihydro-2-oxofuran-5-acetate;2-Chloro-5-oxo-2,5-dihydrofuran-2-acetate;(2R)-2-Chloro-2,5-dihydro-5-oxofuran-2-acetate;(+)-4-Chloromuconolactone",C6H5ClO4,Chlorocyclohexane and chlorobenzene degradation;Microbial metabolism in diverse environments,NA,NA,5.5.1.7,R04259 R04500
Acetate,cpd:C04553,"3-Carboxy-2,5-dihydro-5-oxofuran-2-acetate;4-Carboxy-2,5-dihydro-2-oxofuran-5-acetate",C7H6O6,Benzoate degradation;Microbial metabolism in diverse environments,NA,NA,5.5.1.5,R03308
Acetate,cpd:C04625,"2,4-Dichloro-2,5-dihydro-5-oxofuran-2-acetate;3,5-Dichloro-2,5-dihydro-2-oxofuran-5-acetate",C6H4Cl2O4,NA,NA,NA,5.5.1.11,R04345 R10097
Acetate,cpd:C05131,(1-Ribosylimidazole)-4-acetate,C10H14N2O6,Histidine metabolism,NA,NA,NA,R04479
Acetate,cpd:C05133,4-Imidazolone-5-acetate;Imidazolone acetate;(5-Hydroxyimidazole)-4-acetate;5-Hydroxy-4-imidazoleacetate,C5H6N2O3,Histidine metabolism;Metabolic pathways,NA,NA,1.14.13.5;3.5.2.-,R04066 R04214
Acetate,cpd:C05151,12-O-Tetradecanoylphorbol 13-acetate;TPA;Phorbol 12-myristate 13-acetate;12-Tetradecanoylphorbol 13-acetate;PMA,C36H56O8,Neutrophil extracellular trap formation,NA,Lipids [BR:br08002]; PR  Prenol lipids;  PR01 Isoprenoids;   PR0104 C20 isoprenoids (diterpenes);    PR010433 Tigliane and ingenane diterpenoids;     C05151  12-O-Tetradecanoylphorbol 13-acetate;Phytochemical compounds [BR:br08003]; Terpenoids;  Diterpenoids (C20);   Tiglianes;    C05151  12-O-Tetradecanoylphorbol 13-acetate,NA,NA
Acetate,cpd:C05322,7-O-Acetylsalutaridinol;Salutaridinol acetate;Salutaridinol 7-O-acetate,C21H25NO5,Isoquinoline alkaloid biosynthesis;Metabolic pathways;Biosynthesis of secondary metabolites,"Morphine biosynthesis, (S)-reticuline => morphine",Phytochemical compounds [BR:br08003]; Alkaloids;  Alkaloids derived from tyrosine;   Isoquinoline alkaloids;    C05322  7-O-Acetylsalutaridinol,2.3.1.150;4.2.99.24,R04723 R04769
Acetate,cpd:C05582,Homovanillate;Homovanillic acid;3-Methoxy-4-hydroxyphenylacetate,C9H10O4,Tyrosine metabolism;Metabolic pathways;Dopaminergic synapse,NA,NA,1.2.1.5;2.1.1.6,R03304 R04888 R04889
Acetate,cpd:C05593,3-Hydroxyphenylacetate;3-Hydroxyphenylacetic acid,C8H8O3,Tyrosine metabolism;Phenylalanine metabolism;Styrene degradation;Metabolic pathways;Microbial metabolism in diverse environments,NA,NA,1.14.13.63;1.14.14.9,R02515 R02517 R03299 R06791
Acetate,cpd:C05635,5-Hydroxyindoleacetate,C10H9NO3,Tryptophan metabolism;Metabolic pathways;Serotonergic synapse,NA,NA,1.2.1.3;1.2.3.1;2.1.1.4;6.3.2.-,R04903 R04904 R04905 R04906
Acetate,cpd:C05660,5-Methoxyindoleacetate;5-Methoxyindoleacetic acid,C11H11NO3,Tryptophan metabolism,NA,NA,2.1.1.4,R04905
Acetate,cpd:C05682,Phosphonoacetate;Phosphonoacetic acid;Fosfonet,C2H5O5P,Phosphonate and phosphinate metabolism;Metabolic pathways;Microbial metabolism in diverse environments,NA,Anatomical Therapeutic Chemical (ATC) classification [BR:br08303]; J ANTIINFECTIVES FOR SYSTEMIC USE;  J05 ANTIVIRALS FOR SYSTEMIC USE;   J05A DIRECT ACTING ANTIVIRALS;    J05AD Phosphonic acid derivatives;     J05AD02 Fosfonet;      C05682  Phosphonoacetate,1.2.1.-;3.11.1.2,R00318 R04251
Acetate,cpd:C05828,Methylimidazoleacetic acid;Tele-methylimidazoleacetic acid;1-Methyl-4-imidazoleacetic acid;1-Methylimidazole-4-acetate;Methylimidazoleacetate,C6H8N2O2,Histidine metabolism;Metabolic pathways,NA,NA,1.2.1.5,R04996
Acetate,cpd:C05835,2-Formaminobenzoylacetate,C10H9NO4,Tryptophan metabolism,NA,NA,1.13.11.-,R00991 R03097
Acetate,cpd:C05852,2-Hydroxyphenylacetate;2-Hydroxyphenylacetic acid,C8H8O3,Phenylalanine metabolism;Styrene degradation;Metabolic pathways;Microbial metabolism in diverse environments,NA,NA,1.13.11.27;1.14.13.-;1.14.14.54,R01372 R05001 R05450 R05487
